Lap,Sim_TyreAge_StartOfLap,Sim_Compound,AI_Pace_Delta,AI_Pit_Prob,Action,Time_If_Stay_Out,Time_If_Box_Soft,Time_If_Box_Medium,Time_If_Box_Hard,SC_Risk_Prob,Color
48,18,HARD,-0.27997758984565735,0.10493649,STAY OUT,20.631454467773438,42.61073684692383,44.29861068725586,,0.0673447913012978,#A6A6A6
49,19,HARD,-0.25473353266716003,0.121018685,STAY OUT,18.554365158081055,42.07676315307617,43.57579040527344,,0.0673447913012978,#A6A6A6
50,20,HARD,-0.26508828997612,0.13701719,STAY OUT,16.452030181884766,41.48179626464844,42.67097091674805,,0.03816214163660528,#A6A6A6
51,21,HARD,-0.23817479610443115,0.1461294,STAY OUT,15.38144302368164,41.34367370605469,42.22197341918945,,0.03816214163660528,#A6A6A6
52,22,HARD,-0.20362167060375214,0.15343533,STAY OUT,14.283943176269531,40.86988830566406,41.57489776611328,,0.03816214163660528,#A6A6A6
53,23,HARD,-0.1581983119249344,0.16112688,STAY OUT,13.15188980102539,40.387508392333984,40.92346954345703,,0.06660633484162895,#A6A6A6
54,24,HARD,-0.1376173049211502,0.16716804,STAY OUT,10.978866577148438,39.03377914428711,39.41431427001953,,0.06660633484162895,#A6A6A6
55,25,HARD,-0.12269259244203568,0.17270824,STAY OUT,8.785263061523438,37.73276901245117,37.96529006958008,,0.06660633484162895,#A6A6A6
56,26,HARD,-0.09606441110372543,0.17839266,STAY OUT,6.576733112335205,36.442230224609375,36.52146911621094,,0.06451006206507429,#A6A6A6
57,27,HARD,-0.0738920047879219,0.18178198,STAY OUT,4.414945602416992,34.5157043445552,34.5157043445552,,0.06451006206507429,#A6A6A6
58,28,HARD,-0.026867011561989784,0.18399183,STAY OUT,2.230985164642334,29.2578521722776,29.2578521722776,,0.06451006206507429,#A6A6A6
1,1,HARD,48.0,0.032300286,STAY OUT,239.9517059326172,,,,0.15185429010313803,#A6A6A6
5,2,HARD,2.9086711406707764,0.00020199476,STAY OUT,135.5467071533203,,,,0.05850451930977814,#A6A6A6
6,3,HARD,1.9829108715057373,0.00030199662,STAY OUT,130.5903778076172,,,,0.0442093330814283,#A6A6A6
7,4,HARD,1.8649661540985107,0.0015782582,STAY OUT,127.06014251708984,,,,0.0442093330814283,#A6A6A6
8,5,HARD,1.85601007938385,0.000674918,STAY OUT,123.6478500366211,,,,0.037152669372463316,#A6A6A6
9,6,HARD,1.439039707183838,0.0042700865,STAY OUT,120.49150848388672,,,,0.037152669372463316,#A6A6A6
10,7,HARD,1.4287855625152588,0.00614053,STAY OUT,117.75211334228516,,,,0.037152669372463316,#A6A6A6
11,8,HARD,1.4105864763259888,0.008554204,STAY OUT,115.02298736572266,129.47900390625,147.9442138671875,,0.025600282485875706,#A6A6A6
12,9,HARD,1.3936103582382202,0.011895525,STAY OUT,112.71639251708984,127.19054412841797,142.38877868652344,,0.025600282485875706,#A6A6A6
13,10,HARD,1.384304404258728,0.016510397,STAY OUT,110.42677307128906,125.31039428710938,136.9492645263672,,0.016358839050131926,#A6A6A6
14,11,HARD,1.4012558460235596,0.022842947,STAY OUT,108.46990966796875,123.54837799072266,110.76598358154297,,0.016358839050131926,#A6A6A6
15,12,HARD,1.3955249786376953,0.031006282,STAY OUT,106.49609375,121.92388153076172,108.09358215332031,,0.016358839050131926,#A6A6A6
16,13,HARD,1.3984664678573608,0.041801024,STAY OUT,104.52800750732422,120.34795379638672,105.47987365722656,,0.04234997296810236,#A6A6A6
17,14,HARD,1.4353067874908447,0.11702506,STAY OUT,101.64729309082031,117.70640563964844,101.94253540039062,,0.04234997296810236,#A6A6A6
18,0,MEDIUM,1.436976432800293,0.073147506,BOX (STRATEGY),98.729736328125,115.63523864746094,98.45796203613281,,0.04727030625832224,#EBEB00
19,1,MEDIUM,2.4572336673736572,0.017943526,STAY OUT,70.97634887695312,,,,0.04727030625832224,#EBEB00
20,2,MEDIUM,2.473451614379883,0.0045299362,STAY OUT,66.86465454101562,,,,0.04727030625832224,#EBEB00
21,3,MEDIUM,0.543147623538971,0.0062811007,STAY OUT,62.73674392700195,,,,0.04057641259006446,#EBEB00
22,4,MEDIUM,0.47758397459983826,0.008656968,STAY OUT,60.77342224121094,,,,0.04057641259006446,#EBEB00
23,5,MEDIUM,0.4699377119541168,0.011826483,STAY OUT,58.87566375732422,,,,0.026024622097553372,#EBEB00
24,6,MEDIUM,0.4878077507019043,0.0155285075,STAY OUT,57.49486541748047,,,,0.026024622097553372,#EBEB00
25,7,MEDIUM,0.48848995566368103,0.020365482,STAY OUT,56.096195220947266,,,,0.026024622097553372,#EBEB00
26,8,MEDIUM,0.4879600703716278,0.02511691,STAY OUT,54.696842193603516,100.94219970703125,,75.74308013916016,0.012218045112781954,#EBEB00
27,9,MEDIUM,0.46293163299560547,0.03055732,STAY OUT,53.781253814697266,99.48805236816406,,74.06311798095703,0.012218045112781954,#EBEB00
28,10,MEDIUM,0.4162241220474243,0.03710827,STAY OUT,52.890689849853516,94.81669616699219,,72.42667388916016,0.012218045112781954,#EBEB00
29,11,MEDIUM,0.4211667478084564,0.04428926,STAY OUT,52.046836853027344,90.25128936767578,,70.86046600341797,0.024420901418567065,#EBEB00
30,12,MEDIUM,0.4484470784664154,0.05254112,STAY OUT,50.770938873291016,65.2642593383789,,69.05473327636719,0.024420901418567065,#EBEB00
31,13,MEDIUM,0.35600295662879944,0.062359262,STAY OUT,49.4677619934082,63.791587829589844,,67.3994140625,0.03466955579631636,#EBEB00
32,14,MEDIUM,0.39600831270217896,0.07395023,STAY OUT,47.89832305908203,62.145301818847656,,65.56922912597656,0.03466955579631636,#EBEB00
33,15,MEDIUM,0.3865853250026703,0.08575641,STAY OUT,46.288883209228516,60.71522903442383,,63.95473098754883,0.03466955579631636,#EBEB00
34,16,MEDIUM,0.36465317010879517,0.09764262,STAY OUT,44.688865661621094,59.36027526855469,,62.36735534667969,0.04032821229050279,#EBEB00
35,17,MEDIUM,0.3661395013332367,0.109917685,STAY OUT,42.912723541259766,57.807411193847656,,60.5688362121582,0.04032821229050279,#EBEB00
36,18,MEDIUM,0.33699095249176025,0.12208239,STAY OUT,41.13509750366211,56.62942123413086,,59.17051696777344,0.0775473399458972,#EBEB00
37,19,MEDIUM,0.22941026091575623,0.13785273,STAY OUT,38.083946228027344,54.38003158569336,,56.67996597290039,0.0775473399458972,#EBEB00
38,20,MEDIUM,0.13867369294166565,0.15016595,STAY OUT,35.140380859375,51.991554260253906,,54.02555847167969,0.0775473399458972,#EBEB00
39,21,MEDIUM,0.1543879210948944,0.16337061,STAY OUT,32.28754806518555,49.720298767089844,,51.477928161621094,0.09001118151323145,#EBEB00
40,22,MEDIUM,0.1618344485759735,0.1756245,STAY OUT,28.982769012451172,47.063270568847656,,48.5799560546875,0.09001118151323145,#EBEB00
41,23,MEDIUM,0.19748131930828094,0.1898909,STAY OUT,25.670541763305664,44.86671447753906,,46.09188461303711,0.0673447913012978,#EBEB00
42,24,MEDIUM,0.08039158582687378,0.20118015,STAY OUT,23.11599349975586,43.738609313964844,,44.609474182128906,0.0673447913012978,#EBEB00
43,25,MEDIUM,0.10245911031961441,0.21324787,STAY OUT,20.67853546142578,42.89270782470703,,43.681026458740234,0.0673447913012978,#EBEB00
44,26,MEDIUM,0.10631811618804932,0.22205095,STAY OUT,18.219009399414062,41.726070404052734,,42.7132682800293,0.03816214163660528,#EBEB00
45,27,MEDIUM,0.12185785174369812,0.22551063,STAY OUT,16.777015686035156,41.212974548339844,,42.21175765991211,0.03816214163660528,#EBEB00
46,28,MEDIUM,0.13968783617019653,0.22281864,STAY OUT,15.319482803344727,40.65384292602539,,41.41779708862305,0.06660633484162895,#EBEB00
47,29,MEDIUM,0.1885427087545395,0.21971382,STAY OUT,12.84857177734375,39.223350524902344,,39.75709533691406,0.06660633484162895,#EBEB00
48,30,MEDIUM,0.21959516406059265,0.21667261,STAY OUT,10.328807830810547,37.85340881347656,,38.150325775146484,0.06660633484162895,#EBEB00
49,31,MEDIUM,0.24766160547733307,0.21364482,STAY OUT,7.777990818023682,36.5058708190918,,36.55635070800781,0.06451006206507429,#EBEB00
50,32,MEDIUM,0.3443387746810913,0.21057995,STAY OUT,5.272477149963379,34.5157043445552,,34.5157043445552,0.06451006206507429,#EBEB00
51,33,MEDIUM,0.4124344289302826,0.20801543,STAY OUT,2.6702866554260254,29.2578521722776,,29.2578521722776,0.06451006206507429,#EBEB00
1,1,SOFT,3.0,0.0018737921,STAY OUT,239.93113708496094,,,,0.15185429010313803,#FF3333
2,2,SOFT,3.0,0.002640058,STAY OUT,231.6162567138672,,,,0.15185429010313803,#FF3333
3,3,SOFT,2.919262647628784,0.0036417854,STAY OUT,223.3013458251953,,,,0.05850451930977814,#FF3333
4,4,SOFT,2.754631757736206,0.004914543,STAY OUT,218.3344268798828,,,,0.05850451930977814,#FF3333
5,5,SOFT,2.7010655403137207,0.0048723067,STAY OUT,213.53213500976562,,,,0.05850451930977814,#FF3333
6,6,SOFT,2.679640531539917,0.006572279,STAY OUT,208.7834014892578,,,,0.0442093330814283,#FF3333
7,7,SOFT,2.6828720569610596,0.008860101,STAY OUT,204.5564422607422,,,,0.0442093330814283,#FF3333
8,8,SOFT,2.671376943588257,0.01193476,STAY OUT,200.3262481689453,,201.65045166015625,202.0053253173828,0.0442093330814283,#FF3333
9,9,SOFT,2.6586086750030518,0.016059091,STAY OUT,196.1075439453125,,196.69189453125,197.17649841308594,0.037152669372463316,#FF3333
10,10,SOFT,2.6586086750030518,0.021339346,STAY OUT,192.14859008789062,,192.23297119140625,192.69610595703125,0.037152669372463316,#FF3333
11,0,MEDIUM,3.1854987144470215,0.45092586,BOX (STRATEGY),188.18963623046875,,187.8728485107422,188.31602478027344,0.037152669372463316,#EBEB00
12,1,MEDIUM,3.0,0.030358234,STAY OUT,159.65542602539062,,,,0.025600282485875706,#EBEB00
13,2,MEDIUM,3.0,0.025597304,STAY OUT,155.75941467285156,,,,0.025600282485875706,#EBEB00
14,3,MEDIUM,2.3051319122314453,0.027244117,STAY OUT,151.86338806152344,,,,0.025600282485875706,#EBEB00
15,4,MEDIUM,2.2417585849761963,0.025805753,STAY OUT,148.66224670410156,,,,0.016358839050131926,#EBEB00
16,5,MEDIUM,2.0865695476531982,0.027465595,STAY OUT,145.84793090820312,,,,0.016358839050131926,#EBEB00
17,6,MEDIUM,2.0424301624298096,0.02922901,STAY OUT,143.1887969970703,,,,0.016358839050131926,#EBEB00
18,7,MEDIUM,2.021937131881714,0.031099595,STAY OUT,140.5738067626953,,,,0.04234997296810236,#EBEB00
19,8,MEDIUM,1.9470287561416626,0.03712671,STAY OUT,137.0696258544922,160.17669677734375,,145.6991424560547,0.04234997296810236,#EBEB00
20,9,MEDIUM,1.943284273147583,0.050442286,STAY OUT,133.64035034179688,156.3519287109375,,141.07762145996094,0.04727030625832224,#EBEB00
21,10,MEDIUM,1.948144555091858,0.062543504,STAY OUT,130.04258728027344,152.16598510742188,,136.3334197998047,0.04727030625832224,#EBEB00
22,11,MEDIUM,1.987330436706543,0.08712681,STAY OUT,126.43998718261719,148.18215942382812,,131.57069396972656,0.04727030625832224,#EBEB00
23,12,MEDIUM,1.9936769008636475,0.10138499,STAY OUT,122.79820251464844,144.50057983398438,,126.86499786376953,0.04057641259006446,#EBEB00
24,13,MEDIUM,1.9949897527694702,0.11589238,STAY OUT,119.38433837890625,141.48980712890625,,122.47146606445312,0.04057641259006446,#EBEB00
25,14,MEDIUM,1.99129056930542,0.13028948,STAY OUT,115.96919250488281,138.41897583007812,,118.06039428710938,0.04057641259006446,#EBEB00
26,15,MEDIUM,2.2260570526123047,0.16673833,STAY OUT,112.55772399902344,135.93386840820312,,113.7337875366211,0.026024622097553372,#EBEB00
27,16,MEDIUM,2.612381935119629,0.32943076,STAY OUT,109.42080688476562,133.42535400390625,,110.05941772460938,0.026024622097553372,#EBEB00
28,17,MEDIUM,2.4907283782958984,0.326156,STAY OUT,105.89756774902344,130.4849853515625,,106.5655288696289,0.026024622097553372,#EBEB00
29,18,MEDIUM,2.339205026626587,0.3223526,STAY OUT,102.49598693847656,127.55325317382812,,103.17901611328125,0.012218045112781954,#EBEB00
30,19,MEDIUM,2.3094844818115234,0.3282501,STAY OUT,99.72914123535156,124.99161529541016,,100.3619613647461,0.012218045112781954,#EBEB00
31,20,MEDIUM,2.3099937438964844,0.33374044,STAY OUT,96.99201965332031,122.9824447631836,,97.77545928955078,0.012218045112781954,#EBEB00
32,0,HARD,47.16913604736328,0.83512235,BOX (SAFETY CAR),,211.01351928710938,,185.17250061035156,0.024420901418567065,#A6A6A6
33,1,HARD,47.19120788574219,0.1561622,STAY OUT,169.55184936523438,,,,0.024420901418567065,#A6A6A6
34,2,HARD,47.27276611328125,0.17480369,STAY OUT,166.147216796875,,,,0.024420901418567065,#A6A6A6
35,3,HARD,45.876338958740234,0.15169969,STAY OUT,162.6610107421875,,,,0.03466955579631636,#A6A6A6
36,4,HARD,0.9200295805931091,0.007978222,STAY OUT,59.21154022216797,,,,0.03466955579631636,#A6A6A6
37,5,HARD,0.7857859134674072,0.009524784,STAY OUT,57.07807540893555,,,,0.03466955579631636,#A6A6A6
38,6,HARD,0.6251970529556274,0.009837745,STAY OUT,55.078853607177734,,,,0.04032821229050279,#A6A6A6
39,7,HARD,0.5814273953437805,0.011667074,STAY OUT,53.042171478271484,,,,0.04032821229050279,#A6A6A6
40,8,HARD,0.5268133282661438,0.0138318315,STAY OUT,51.04925537109375,73.06668853759766,74.6064453125,,0.0775473399458972,#A6A6A6
41,9,HARD,0.39487001299858093,0.016345508,STAY OUT,47.808284759521484,69.98239135742188,71.38510131835938,,0.0775473399458972,#A6A6A6
42,10,HARD,0.3445119261741638,0.019272394,STAY OUT,44.699256896972656,66.73281860351562,68.03041076660156,,0.0775473399458972,#A6A6A6
43,11,HARD,0.3651132583618164,0.02252705,STAY OUT,41.640586853027344,63.68918991088867,64.885986328125,,0.09001118151323145,#A6A6A6
44,12,HARD,0.373357355594635,0.02589437,STAY OUT,38.125083923339844,60.17605972290039,61.266929626464844,,0.09001118151323145,#A6A6A6
45,13,HARD,0.3967093527317047,0.029749714,STAY OUT,34.6013298034668,56.75033187866211,57.7337646484375,,0.09001118151323145,#A6A6A6
46,14,HARD,0.4294331967830658,0.034158938,STAY OUT,31.05423355102539,53.629600524902344,54.50758743286133,,0.0673447913012978,#A6A6A6
47,15,HARD,0.41669991612434387,0.04031991,STAY OUT,28.267732620239258,51.50630569458008,52.276668548583984,,0.0673447913012978,#A6A6A6
48,16,HARD,0.4412972331047058,0.04681797,STAY OUT,25.493967056274414,49.70984649658203,50.352394104003906,,0.0673447913012978,#A6A6A6
49,17,HARD,0.46805909276008606,0.054304015,STAY OUT,22.695600509643555,48.157798767089844,48.678192138671875,,0.03816214163660528,#A6A6A6
50,18,HARD,0.49776700139045715,0.06290806,STAY OUT,20.89186668395996,46.7971076965332,47.21714782714844,,0.03816214163660528,#A6A6A6
51,19,HARD,0.5069092512130737,0.072770424,STAY OUT,19.05842399597168,45.44605255126953,45.77093505859375,,0.03816214163660528,#A6A6A6
52,20,HARD,0.5343093872070312,0.0808861,STAY OUT,17.215839385986328,44.04216384887695,44.275794982910156,,0.06660633484162895,#A6A6A6
53,21,HARD,0.554168164730072,0.08389289,STAY OUT,14.350309371948242,41.74347686767578,41.89839553833008,,0.06660633484162895,#A6A6A6
54,22,HARD,0.5730631947517395,0.08700085,STAY OUT,11.46491813659668,39.501007080078125,39.58369445800781,,0.06660633484162895,#A6A6A6
55,23,HARD,0.5861608386039734,0.09314064,STAY OUT,8.56063461303711,37.27191162109375,37.277099609375,,0.06451006206507429,#A6A6A6
56,24,HARD,0.6083546876907349,0.10008991,STAY OUT,5.716620445251465,34.5157043445552,34.5157043445552,,0.06451006206507429,#A6A6A6
57,25,HARD,0.5925617218017578,0.10141056,STAY OUT,2.8504137992858887,29.2578521722776,29.2578521722776,,0.06451006206507429,#A6A6A6
1,1,SOFT,3.0,0.0006929959,STAY OUT,284.90313720703125,,,,0.15185429010313803,#FF3333
2,2,SOFT,3.0,0.0010014495,STAY OUT,276.5882263183594,,,,0.15185429010313803,#FF3333
3,3,SOFT,2.4359757900238037,0.0014469968,STAY OUT,268.2733154296875,,,,0.15185429010313803,#FF3333
4,4,SOFT,2.264040231704712,0.002090351,STAY OUT,260.5224304199219,,,,0.05850451930977814,#FF3333
5,5,SOFT,2.3034889698028564,0.0030086653,STAY OUT,256.210693359375,,,,0.05850451930977814,#FF3333
6,6,SOFT,2.3053297996520996,0.004238096,STAY OUT,251.8595733642578,,,,0.05850451930977814,#FF3333
7,7,SOFT,2.3590102195739746,0.005966907,STAY OUT,247.50657653808594,,,,0.05850451930977814,#FF3333
8,8,SOFT,2.363457441329956,0.0082639735,STAY OUT,243.0998992919922,,257.1429748535156,254.6231231689453,0.0442093330814283,#FF3333
9,9,SOFT,2.592158079147339,0.017061446,STAY OUT,239.1891326904297,,253.26828002929688,250.6815643310547,0.0442093330814283,#FF3333
10,10,SOFT,2.0699236392974854,0.063689426,STAY OUT,235.0496368408203,,249.90286254882812,247.2598419189453,0.0442093330814283,#FF3333
11,11,SOFT,2.0600764751434326,0.07968413,STAY OUT,231.43238830566406,,246.6245880126953,243.92835998535156,0.037152669372463316,#FF3333
12,12,SOFT,2.050856828689575,0.100782365,STAY OUT,228.0719451904297,,243.1842498779297,240.4464569091797,0.037152669372463316,#FF3333
13,13,SOFT,2.5346004962921143,0.050038278,STAY OUT,224.7207489013672,,239.8101043701172,238.3304443359375,0.037152669372463316,#FF3333
14,14,SOFT,2.5412774085998535,0.06399381,STAY OUT,220.8858184814453,,236.5234375,239.14390563964844,0.037152669372463316,#FF3333
15,15,SOFT,2.5241775512695312,0.08172237,STAY OUT,217.04420471191406,,233.86740112304688,242.82669067382812,0.025600282485875706,#FF3333
16,0,HARD,2.1334590911865234,0.18873373,BOX (STRATEGY),213.6240234375,,231.66397094726562,209.07882690429688,0.025600282485875706,#A6A6A6
17,1,HARD,3.0,0.00938447,STAY OUT,181.1471710205078,,,,0.025600282485875706,#A6A6A6
18,2,HARD,3.0,0.011858881,STAY OUT,177.2511749267578,,,,0.025600282485875706,#A6A6A6
19,3,HARD,0.8141897916793823,0.014948701,STAY OUT,173.3551788330078,,,,0.016358839050131926,#A6A6A6
20,4,HARD,0.849715530872345,0.01854843,STAY OUT,171.9684295654297,,,,0.016358839050131926,#A6A6A6
21,5,HARD,0.9376757144927979,0.022454884,STAY OUT,170.54615783691406,,,,0.016358839050131926,#A6A6A6
22,6,HARD,0.9917116761207581,0.026667302,STAY OUT,169.03591918945312,,,,0.04234997296810236,#A6A6A6
23,7,HARD,46.08217239379883,0.34017313,STAY OUT,267.115234375,275.8392639160156,276.7945556640625,,0.04234997296810236,#A6A6A6
24,8,HARD,46.07143783569336,0.43315077,STAY OUT,264.37860107421875,274.1528015136719,276.17425537109375,,0.04234997296810236,#A6A6A6
25,9,HARD,46.570552825927734,0.18633212,STAY OUT,261.6527099609375,270.54052734375,274.6070556640625,,0.04234997296810236,#A6A6A6
26,10,HARD,46.563079833984375,0.21791577,STAY OUT,258.42767333984375,267.1252746582031,270.5863952636719,,0.04727030625832224,#A6A6A6
27,11,HARD,1.5936671495437622,0.041515805,STAY OUT,155.1735076904297,173.62928771972656,176.57582092285156,,0.04727030625832224,#A6A6A6
28,12,HARD,1.5896577835083008,0.052375343,STAY OUT,151.9253692626953,170.32717895507812,172.5971221923828,,0.04727030625832224,#A6A6A6
29,13,HARD,1.6315844058990479,0.065890126,STAY OUT,148.6812744140625,166.6987762451172,168.650390625,,0.04057641259006446,#A6A6A6
30,14,HARD,1.6729283332824707,0.085509524,STAY OUT,145.6295166015625,163.6153564453125,174.19464111328125,,0.04057641259006446,#A6A6A6
31,15,HARD,26.660860061645508,0.4870758,STAY OUT,243.78518676757812,249.4554443359375,259.1480712890625,,0.04057641259006446,#A6A6A6
32,16,HARD,26.707691192626953,0.5405637,STAY OUT,241.21347045898438,248.50692749023438,257.57708740234375,,0.04057641259006446,#A6A6A6
33,17,HARD,1.7416459321975708,0.17322351,STAY OUT,136.3275146484375,153.2343292236328,169.33424377441406,,0.026024622097553372,#A6A6A6
34,18,HARD,1.7385107278823853,0.21348962,STAY OUT,133.6750030517578,150.41127014160156,165.58493041992188,,0.026024622097553372,#A6A6A6
35,19,HARD,1.7562614679336548,0.19697188,STAY OUT,131.02565002441406,147.63526916503906,138.2725372314453,,0.026024622097553372,#A6A6A6
36,20,HARD,1.740686297416687,0.28632626,STAY OUT,128.3585205078125,145.162109375,134.52781677246094,,0.026024622097553372,#A6A6A6
37,21,HARD,1.7759723663330078,0.30901128,STAY OUT,125.70697021484375,142.6263885498047,130.81271362304688,,0.012218045112781954,#A6A6A6
38,22,HARD,1.832238793373108,0.31734425,STAY OUT,123.50337219238281,140.52947998046875,127.41582489013672,,0.012218045112781954,#A6A6A6
39,23,HARD,1.8501429557800293,0.33953527,STAY OUT,121.24349975585938,139.16213989257812,124.27056121826172,,0.012218045112781954,#A6A6A6
40,24,HARD,1.7769019603729248,0.38343734,STAY OUT,118.96572875976562,138.09616088867188,121.18413543701172,,0.024420901418567065,#A6A6A6
41,25,HARD,1.7675018310546875,0.43161356,STAY OUT,116.33409118652344,136.08470153808594,117.70771789550781,,0.024420901418567065,#A6A6A6
42,26,HARD,1.8367669582366943,0.49041483,STAY OUT,113.71185302734375,133.96231079101562,114.35663604736328,,0.024420901418567065,#A6A6A6
43,27,HARD,1.768775224685669,0.52990913,STAY OUT,110.64930725097656,131.0647735595703,111.26455688476562,,0.024420901418567065,#A6A6A6
44,28,HARD,1.7464940547943115,0.552403,STAY OUT,108.04768371582031,128.14036560058594,108.27000427246094,,0.03466955579631636,#A6A6A6
45,0,MEDIUM,1.7668613195419312,0.5649768,BOX (STRATEGY),105.48001098632812,125.75560760498047,105.4344482421875,,0.03466955579631636,#EBEB00
46,1,MEDIUM,3.0,0.018864818,STAY OUT,78.84639739990234,,,,0.03466955579631636,#EBEB00
47,2,MEDIUM,3.0,0.022154434,STAY OUT,74.63296508789062,,,,0.04032821229050279,#EBEB00
48,3,MEDIUM,-0.15630009770393372,0.025241103,STAY OUT,70.22148132324219,,,,0.04032821229050279,#EBEB00
49,4,MEDIUM,-0.12851309776306152,0.02815955,STAY OUT,68.96629333496094,,,,0.04032821229050279,#EBEB00
50,5,MEDIUM,-0.05974327400326729,0.030787414,STAY OUT,67.6833267211914,,,,0.04032821229050279,#EBEB00
51,6,MEDIUM,-0.0011311580892652273,0.03330849,STAY OUT,66.33158111572266,,,,0.0775473399458972,#EBEB00
52,7,MEDIUM,-0.0033950621727854013,0.03602831,STAY OUT,63.61854934692383,,,,0.0775473399458972,#EBEB00
53,8,MEDIUM,44.99541091918945,0.68584454,STAY OUT,157.32908630371094,167.00865173339844,,175.24655151367188,0.0775473399458972,#EBEB00
54,0,SOFT,44.99410629272461,0.7131416,BOX (SAFETY CAR),,165.345458984375,,173.4589385986328,0.0775473399458972,#FF3333
55,1,SOFT,48.0,0.24589276,STAY OUT,147.71563720703125,,,,0.09001118151323145,#FF3333
56,2,SOFT,48.0,0.25929412,STAY OUT,142.3585662841797,,,,0.09001118151323145,#FF3333
57,3,SOFT,44.84355163574219,0.26869538,STAY OUT,137.00149536132812,,,,0.09001118151323145,#FF3333
58,4,SOFT,-0.14916926622390747,0.0027251758,STAY OUT,36.87207794189453,,,,0.0673447913012978,#FF3333
59,5,SOFT,-0.11851698905229568,0.0035293717,STAY OUT,34.6641845703125,,,,0.0673447913012978,#FF3333
60,6,SOFT,-0.0033320249058306217,0.0044684047,STAY OUT,32.425628662109375,,,,0.0673447913012978,#FF3333
61,7,SOFT,0.09595044702291489,0.0055820453,STAY OUT,30.071897506713867,,,,0.0673447913012978,#FF3333
62,8,SOFT,0.11191712319850922,0.0066750487,STAY OUT,27.61887550354004,,56.95214080810547,61.919708251953125,0.03816214163660528,#FF3333
63,9,SOFT,0.11626805365085602,0.007753097,STAY OUT,26.17128562927246,,55.82909393310547,60.69536209106445,0.03816214163660528,#FF3333
64,10,SOFT,-0.3213808536529541,0.017155277,STAY OUT,24.71933937072754,,54.474735260009766,59.283138275146484,0.03816214163660528,#FF3333
65,11,SOFT,44.94007110595703,0.30108142,STAY OUT,121.71138000488281,,139.06597900390625,143.8165283203125,0.06660633484162895,#FF3333
66,12,SOFT,44.95044708251953,0.29764968,STAY OUT,119.44007873535156,,138.2371826171875,142.59994506835938,0.06660633484162895,#FF3333
67,13,SOFT,45.293453216552734,0.29411635,STAY OUT,117.2317886352539,,135.08518981933594,138.5702667236328,0.06660633484162895,#FF3333
68,14,SOFT,45.90922927856445,0.29046664,STAY OUT,114.68048095703125,,131.9955291748047,134.59825134277344,0.06660633484162895,#FF3333
69,15,SOFT,1.0215238332748413,0.012163001,STAY OUT,13.286959648132324,,40.80555725097656,42.51917266845703,0.06451006206507429,#FF3333
70,16,SOFT,1.0257165431976318,0.0135111585,STAY OUT,10.007583618164062,,37.92433547973633,38.74260711669922,0.06451006206507429,#FF3333
71,17,SOFT,1.0925345420837402,0.015223289,STAY OUT,6.724015235900879,,34.5157043445552,34.5157043445552,0.06451006206507429,#FF3333
72,18,SOFT,1.115776538848877,0.016938135,STAY OUT,3.373628616333008,,29.2578521722776,29.2578521722776,0.06451006206507429,#FF3333
1,1,MEDIUM,3.0,0.00056886993,STAY OUT,186.4183349609375,,,,0.15185429010313803,#EBEB00
2,2,MEDIUM,3.0,0.0008351431,STAY OUT,178.1034393310547,,,,0.15185429010313803,#EBEB00
3,3,MEDIUM,1.6362265348434448,0.0011978095,STAY OUT,169.7885284423828,,,,0.15185429010313803,#EBEB00
4,4,MEDIUM,1.458709955215454,0.001717696,STAY OUT,162.83740234375,,,,0.05850451930977814,#EBEB00
5,5,MEDIUM,1.4413399696350098,0.0024451646,STAY OUT,159.33103942871094,,,,0.05850451930977814,#EBEB00
6,6,MEDIUM,1.409842610359192,0.0033896703,STAY OUT,155.842041015625,,,,0.05850451930977814,#EBEB00
7,7,MEDIUM,1.4119715690612793,0.0046746014,STAY OUT,152.38453674316406,,,,0.0442093330814283,#EBEB00
8,8,MEDIUM,1.404592514038086,0.006423122,STAY OUT,149.4252471923828,162.4134063720703,,161.839599609375,0.0442093330814283,#EBEB00
9,9,MEDIUM,1.3941349983215332,0.008819879,STAY OUT,146.4733123779297,158.98695373535156,,158.6495819091797,0.0442093330814283,#EBEB00
10,10,MEDIUM,1.1226674318313599,0.035892356,STAY OUT,143.53184509277344,155.77442932128906,,155.7982940673828,0.037152669372463316,#EBEB00
11,11,MEDIUM,1.1128538846969604,0.047389846,STAY OUT,141.1088409423828,153.10595703125,,153.3297576904297,0.037152669372463316,#EBEB00
12,12,MEDIUM,1.107181429862976,0.0632615,STAY OUT,138.69564819335938,150.50552368164062,,150.61895751953125,0.037152669372463316,#EBEB00
13,13,MEDIUM,1.107877254486084,0.08981389,STAY OUT,136.28811645507812,147.7286376953125,,147.97805786132812,0.025600282485875706,#EBEB00
14,14,MEDIUM,1.1488041877746582,0.12704009,STAY OUT,134.28424072265625,145.61114501953125,,147.95654296875,0.025600282485875706,#EBEB00
15,15,MEDIUM,1.1479012966156006,0.17317918,STAY OUT,132.23941040039062,143.60031127929688,,146.75830078125,0.025600282485875706,#EBEB00
16,16,MEDIUM,1.191849946975708,0.23067354,STAY OUT,130.1955108642578,141.44383239746094,,145.32302856445312,0.016358839050131926,#EBEB00
17,17,MEDIUM,1.2062329053878784,0.27983806,STAY OUT,128.43109130859375,139.72605895996094,,143.2992401123047,0.016358839050131926,#EBEB00
